,time,L,xtilde,ztilde,ws,network,gtilde,htilde,curr_grad,ds,oracle,regret
0,0.0,0.0,0.0,0.03980260254642514,0.0,0.0,0.0,0.040543382246765056,124.67717647058822,122.07062745098024,244.14125490196048,2.0719636963510624
1,0.0,1.0,0.0,0.03980260254642514,8.0,8.0,0.0,0.040543382246765056,127.43684141668702,132.61816499861254,265.2363299972251,2.0719636963510624
2,0.0,2.0,0.0,0.03980260254642514,8.0,8.000000000000002,0.0,0.040543382246765056,138.76229248144637,134.52998247058017,269.05996494116033,2.0719636963510624
3,0.0,3.0,0.0,0.03980260254642514,8.000000000000002,8.000000000000002,0.0,0.040543382246765056,130.87459299150566,131.07647346272307,262.15294692544614,2.0719636963510624
4,0.0,4.0,0.0,0.03980260254642514,8.000000000000002,8.000000000000004,0.0,0.040543382246765056,109.76037207306925,125.07898340712184,250.15796681424368,2.0719636963510624
5,0.0,5.0,0.0,0.03980260254642514,8.000000000000002,8.000000000000004,0.0,0.040543382246765056,137.11026227342103,118.88331020147363,237.76662040294727,2.0719636963510624
6,0.0,6.0,0.0,0.03980260254642514,8.000000000000002,8.000000000000004,0.0,0.040543382246765056,121.98741361061342,130.84089357845266,261.68178715690533,2.0719636963510624
7,0.0,7.0,0.0,0.03980260254642514,8.000000000000004,8.000000000000004,0.0,0.040543382246765056,128.89676030268416,125.5132450436822,251.0264900873644,2.0719636963510624
8,0.0,8.0,0.0,0.03980260254642514,7.999999999999999,8.0,0.0,0.040543382246765056,123.80942785890159,128.40767705589764,256.8153541117953,2.0719636963510624
9,0.0,9.0,0.0,0.03980260254642514,8.0,8.000000000000002,0.0,0.040543382246765056,131.12849535068412,127.95199854832806,255.90399709665613,2.0719636963510624
10,0.0,10.0,0.0,0.03980260254642514,8.000000000000004,8.0,0.0,0.040543382246765056,128.58087824292755,126.83499082053554,253.66998164107108,2.0719636963510624
11,0.0,11.0,0.0,0.03980260254642514,8.000000000000002,8.0,0.0,0.040543382246765056,128.5401784170526,129.73446080377946,259.4689216075589,2.0719636963510624
12,0.0,12.0,0.0,0.03980260254642514,8.000000000000002,8.000000000000002,0.0,0.040543382246765056,129.5900349136172,128.2369939314271,256.4739878628542,2.0719636963510624
13,0.0,13.0,0.0,0.03980260254642514,8.000000000000002,8.0,0.0,0.040543382246765056,128.24477080522345,128.32985917417068,256.65971834834136,2.0719636963510624
14,0.0,14.0,0.0,0.03980260254642514,8.000000000000004,7.957671957671961,0.0,0.040543382246765056,129.74065284395692,127.15598547603851,254.31197095207702,2.0719636963510624
15,0.0,15.0,0.0,0.03980260254642514,7.960493827160492,7.909932428999644,0.0,0.040543382246765056,125.49271611871268,128.91174202150478,257.82348404300956,2.0719636963510624
16,0.0,16.0,0.0,0.03980260254642514,7.915561652187168,7.901234567901238,0.0,0.040543382246765056,129.42799067953305,127.23682671266235,254.4736534253247,2.0719636963510624
17,0.0,17.0,0.0,0.03980260254642514,7.907044299201164,7.860279548490636,0.0,0.040543382246765056,126.65264929485576,127.78617912283198,255.57235824566396,2.0719636963510624
18,0.0,18.0,0.0,0.03980260254642514,7.868041795796715,7.847147660793955,0.0,0.040543382246765056,131.22203983676178,128.78427503006665,257.5685500601333,2.0719636963510624
19,0.0,19.0,0.0,0.03980260254642514,7.855192520752171,7.836551643748345,0.0,0.040543382246765056,126.94218744141506,128.18849424312177,256.37698848624353,2.0719636963510624
20,0.0,20.0,0.0,0.03980260254642514,7.844724061560931,7.74993523896977,0.0,0.040543382246765056,129.04221570599165,127.8526897007478,255.7053794014956,2.0719636963510624
21,0.0,21.0,0.0,0.03980260254642514,7.761843084733116,7.711043157702338,0.0,0.040543382246765056,128.50289014052947,127.95461790577613,255.90923581155226,2.0719636963510624
22,0.0,22.0,0.0,0.03980260254642514,7.724177559624957,7.624841115137147,0.0,0.040543382246765056,126.67182028274995,127.56646043935675,255.1329208787135,2.0719636963510624
23,0.0,23.0,0.0,0.03980260254642514,7.552409238403836,7.442575023094209,0.0,0.040543382246765056,123.86759553644892,126.71495384476444,253.42990768952887,2.0719636963510624
24,0.0,24.0,0.0,0.03980260254642514,7.465801063798616,7.433069739507319,0.0,0.040543382246765056,129.28973677776486,125.71772016992307,251.43544033984614,2.0719636963510624
25,0.0,25.0,0.0,0.03980260254642514,7.455746949927029,7.4292429842520935,0.0,0.040543382246765056,125.01319643724912,127.04704435568094,254.09408871136188,2.0719636963510624
26,0.0,26.0,0.0,0.03980260254642514,7.451195177165476,7.419932493755554,0.0,0.040543382246765056,126.74822094329413,125.93653019695438,251.87306039390876,2.0719636963510624
27,0.0,27.0,0.0,0.03980260254642514,7.4414164754683165,7.394680966682595,0.0,0.040543382246765056,125.42929228704303,127.0532769953542,254.1065539907084,2.0719636963510624
28,0.0,28.0,0.0,0.03980260254642514,7.416299503586785,7.323250188128145,0.0,0.040543382246765056,127.62290322399294,127.56522757161065,255.1304551432213,2.0719636963510624
29,0.0,29.0,0.0,0.03980260254642514,7.168118115383085,7.130125746696574,0.0,0.040543382246765056,128.07629876837106,126.76476272277236,253.52952544554472,2.0719636963510624
30,0.0,30.0,0.0,0.03980260254642514,7.1463921172106915,7.116988472490154,0.0,0.040543382246765056,126.45601087036663,127.85778209744821,255.71556419489642,2.0719636963510624
31,0.0,31.0,0.0,0.03980260254642514,7.145472715313057,7.1170876935604115,0.0,0.040543382246765056,126.37607444601142,126.56204548059175,253.1240909611835,2.0719636963510624
32,0.0,32.0,0.0,0.03980260254642514,7.144678703136649,7.118038134465323,0.0,0.040543382246765056,128.6242266987353,125.64696497710212,251.29392995420423,2.0719636963510624
33,0.0,33.0,0.0,0.03980260254642514,7.144764251602741,7.029059367484662,0.0,0.040543382246765056,123.9248096134533,126.67209154859876,253.34418309719752,2.0719636963510624
34,0.0,34.0,0.0,0.03980260254642514,7.057616444911579,6.984158965194646,0.0,0.040543382246765056,128.51426659084842,126.27825723447766,252.55651446895533,2.0719636963510624
35,0.0,35.0,0.0,0.03980260254642514,7.013182994760516,7.005846651276984,0.0,0.040543382246765056,123.43553260603463,126.14538454609105,252.2907690921821,2.0719636963510624
36,0.0,36.0,0.0,0.03980260254642514,7.033462022074837,6.974527748419058,0.0,0.040543382246765056,126.40814760070049,125.6588423518308,251.3176847036616,2.0719636963510624
37,0.0,37.0,0.0,0.03980260254642514,7.002243214678001,6.983153666916797,0.0,0.040543382246765056,125.72777273260792,126.29335156222228,252.58670312444457,2.0719636963510624
